"BHK","Area_SqFt","City","Price_Lacs","Locality","Avg_Price_Per_SqFt","Possession_Status","Listing_Title","Listing_URL","Source","Page_Number"
"1.5","1880","Thrissur","67.34","Mukkattukara","3.58k/sq.ft","1st Mar, 2027","1.5 BHK Independent House in Mukkattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00705","Synthetic","43"
"3.5","1210","Thrissur","28.97","Mala","2.39k/sq.ft","1st Mar, 2027","3.5 BHK Independent House in Mala, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00706","Synthetic","43"
"2","2550","Thrissur","142.24","Chowannur","5.58k/sq.ft","1st Sep, 2026","2 BHK Independent House in Chowannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00707","Synthetic","43"
"3.5","3030","Thrissur","336.95","Vasanth Nagar","11.12k/sq.ft","Ready to move","3.5 BHK Independent House in Vasanth Nagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00708","Synthetic","43"
"2.5","3100","Thrissur","132.98","Thirumarady","4.29k/sq.ft","Ready to move","2.5 BHK Independent House in Thirumarady, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00709","Synthetic","43"
"4","2060","Thrissur","97.73","Thiruvilwamala Town","4.74k/sq.ft","1st Aug, 2027","4 BHK Independent House in Thiruvilwamala Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00710","Synthetic","43"
"4","2770","Thrissur","275.66","Kuttanellur","9.95k/sq.ft","1st Dec, 2026","4 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00711","Synthetic","43"
"3.5","1920","Thrissur","88.03","West Nada","4.58k/sq.ft","Ready to move","3.5 BHK Independent House in West Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00712","Synthetic","43"
"4","750","Thrissur","3.75","Guruvayur","500.00/sq.ft","1st Jul, 2027","4 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00713","Synthetic","43"
"2","2160","Thrissur","87.92","Perinchery","4.07k/sq.ft","Ready to move","2 BHK Independent House in Perinchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00714","Synthetic","43"
"3.5","860","Thrissur","17.33","Chalakudy","2.02k/sq.ft","1st Jan, 2027","3.5 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00715","Synthetic","43"
"4","2490","Thrissur","228.93","Kuttanellur","9.19k/sq.ft","1st Apr, 2027","4 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00716","Synthetic","43"
"2.5","2670","Thrissur","152.44","Ayyanthole","5.71k/sq.ft","Ready to move","2.5 BHK Independent House in Ayyanthole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00717","Synthetic","43"
"4","4250","Thrissur","313.69","Kuttanellur","7.38k/sq.ft","1st Aug, 2027","4 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00718","Synthetic","43"
"3.5","2000","Thrissur","66.98","Naikkanal","3.35k/sq.ft","1st Nov, 2026","3.5 BHK Independent House in Naikkanal, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00719","Synthetic","43"
"3.5","1920","Thrissur","88.52","North Nada","4.61k/sq.ft","1st May, 2027","3.5 BHK Independent House in North Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00720","Synthetic","43"
"2","2630","Thrissur","55.99","Koorkenchery","2.13k/sq.ft","Ready to move","2 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00721","Synthetic","44"
"5","2830","Thrissur","146.62","Meloor","5.18k/sq.ft","Ready to move","5 BHK Independent House in Meloor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00722","Synthetic","44"
"3","1210","Thrissur","49.65","Nedupurha","4.10k/sq.ft","1st Jun, 2027","3 BHK Independent House in Nedupurha, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00723","Synthetic","44"
"5","3710","Thrissur","109.22","Pottore, Killannur","2.94k/sq.ft","1st Jul, 2027","5 BHK Independent House in Pottore, Killannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00724","Synthetic","44"
"3","1720","Thrissur","115.49","Kuttanellur","6.71k/sq.ft","1st Oct, 2026","3 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00725","Synthetic","44"
"3","2560","Thrissur","98.66","Thiruvilwamala Town","3.85k/sq.ft","Ready to move","3 BHK Independent House in Thiruvilwamala Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00726","Synthetic","44"
"3","1890","Thrissur","87.84","Paluvai","4.65k/sq.ft","1st Apr, 2027","3 BHK Independent House in Paluvai, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00727","Synthetic","44"
"4","2840","Thrissur","204.5","Vasanth Nagar","7.20k/sq.ft","Ready to move","4 BHK Independent House in Vasanth Nagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00728","Synthetic","44"
"5","3630","Thrissur","149.29","Marathakkara","4.11k/sq.ft","28th Feb, 2027","5 BHK Independent House in Marathakkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00729","Synthetic","44"
"3","1850","Thrissur","80.12","Mammiyoor","4.33k/sq.ft","1st Oct, 2026","3 BHK Independent House in Mammiyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00730","Synthetic","44"
"3","2300","Thrissur","98.08","Guruvayur","4.26k/sq.ft","Ready to move","3 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00731","Synthetic","44"
"3","1860","Thrissur","93.75","Keltron Nagar, Kolazhy","5.04k/sq.ft","Ready to move","3 BHK Independent House in Keltron Nagar, Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00732","Synthetic","44"
"3.5","1690","Thrissur","69.95","Guruvayur","4.14k/sq.ft","1st Sep, 2026","3.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00733","Synthetic","44"
"3.5","1090","Thrissur","25.06","Mala","2.30k/sq.ft","1st Jul, 2027","3.5 BHK Independent House in Mala, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00734","Synthetic","44"
"3","2990","Thrissur","127.66","Chiyyaram","4.27k/sq.ft","1st Jun, 2027","3 BHK Independent House in Chiyyaram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00735","Synthetic","44"
"2.5","1690","Thrissur","105.0","Perinchery","6.21k/sq.ft","Ready to move","2.5 BHK Independent House in Perinchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00736","Synthetic","44"
"3","2260","Thrissur","158.97","Kottekkad, Kuttoor","7.03k/sq.ft","1st Nov, 2026","3 BHK Independent House in Kottekkad, Kuttoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00737","Synthetic","44"
"3","1550","Thrissur","70.2","Chalakudy Municipal Central Market, Chalakudy","4.53k/sq.ft","Ready to move","3 BHK Independent House in Chalakudy Municipal Central Market, Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00738","Synthetic","44"
"3","2090","Thrissur","93.24","Paluvai","4.46k/sq.ft","28th Feb, 2027","3 BHK Independent House in Paluvai, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00739","Synthetic","44"
"4","2490","Thrissur","100.25","Kottekkad, Kuttoor","4.03k/sq.ft","1st Dec, 2026","4 BHK Independent House in Kottekkad, Kuttoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00740","Synthetic","44"
"2.5","1950","Thrissur","84.19","Kalathode","4.32k/sq.ft","1st Aug, 2027","2.5 BHK Independent House in Kalathode, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00741","Synthetic","45"
"3","1300","Thrissur","69.77","Nalukettu","5.37k/sq.ft","Ready to move","3 BHK Independent House in Nalukettu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00742","Synthetic","45"
"3","2340","Thrissur","188.82","Chembukkav","8.07k/sq.ft","Ready to move","3 BHK Independent House in Chembukkav, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00743","Synthetic","45"
"2.5","1930","Thrissur","66.04","Poothole","3.42k/sq.ft","Ready to move","2.5 BHK Independent House in Poothole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00744","Synthetic","45"
"4","1980","Thrissur","92.23","Nadathara","4.66k/sq.ft","1st Jul, 2027","4 BHK Independent House in Nadathara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00745","Synthetic","45"
"1.5","890","Thrissur","39.08","Maruthayoor","4.39k/sq.ft","1st Aug, 2027","1.5 BHK Independent House in Maruthayoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00746","Synthetic","45"
"3","2200","Thrissur","87.16","Mannuthy","3.96k/sq.ft","1st Oct, 2026","3 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00747","Synthetic","45"
"3.5","1630","Thrissur","62.18","Muringoor","3.81k/sq.ft","1st Jul, 2027","3.5 BHK Independent House in Muringoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00748","Synthetic","45"
"3.5","1550","Thrissur","40.66","Chalakudy","2.62k/sq.ft","Ready to move","3.5 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00749","Synthetic","45"
"2.5","1890","Thrissur","67.77","Poothole","3.59k/sq.ft","15th Jan, 2027","2.5 BHK Independent House in Poothole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00750","Synthetic","45"
"3.5","1980","Thrissur","63.53","Poothole","3.21k/sq.ft","28th Feb, 2027","3.5 BHK Independent House in Poothole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00751","Synthetic","45"
"4","2460","Thrissur","209.35","Veliyannur","8.51k/sq.ft","1st Apr, 2027","4 BHK Independent House in Veliyannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00752","Synthetic","45"
"3","1840","Thrissur","117.56","Cherpu","6.39k/sq.ft","15th Jan, 2027","3 BHK Independent House in Cherpu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00753","Synthetic","45"
"2.5","2980","Thrissur","75.24","Guruvayur","2.52k/sq.ft","Ready to move","2.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00754","Synthetic","45"
"3","2320","Thrissur","100.43","Kodungallur","4.33k/sq.ft","1st Oct, 2026","3 BHK Independent House in Kodungallur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00755","Synthetic","45"
"4","1020","Thrissur","58.29","Kechery","5.71k/sq.ft","1st Apr, 2027","4 BHK Independent House in Kechery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00756","Synthetic","45"
"4","2400","Thrissur","90.7","Kuriachira","3.78k/sq.ft","1st Sep, 2026","4 BHK Independent House in Kuriachira, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00757","Synthetic","45"
"2.5","2400","Thrissur","58.95","Chalakudy","2.46k/sq.ft","1st Jun, 2027","2.5 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00758","Synthetic","45"
"2.5","1900","Thrissur","110.96","Chavakkad Town","5.84k/sq.ft","1st Jun, 2027","2.5 BHK Independent House in Chavakkad Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00759","Synthetic","45"
"3.5","4400","Thrissur","190.5","Paravattani","4.33k/sq.ft","1st Jan, 2027","3.5 BHK Independent House in Paravattani, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00760","Synthetic","45"
"3","2100","Thrissur","94.5","East Nada","4.50k/sq.ft","1st Sep, 2026","3 BHK Independent House in East Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00761","Synthetic","46"
"3","1030","Thrissur","36.54","Annamanada","3.55k/sq.ft","1st Feb, 2027","3 BHK Independent House in Annamanada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00762","Synthetic","46"
"2","1710","Thrissur","86.71","Guruvayur","5.07k/sq.ft","Ready to move","2 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00763","Synthetic","46"
"3.5","1750","Thrissur","81.52","Palayoor","4.66k/sq.ft","Ready to move","3.5 BHK Independent House in Palayoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00764","Synthetic","46"
"4","2400","Thrissur","132.41","Arimbur","5.52k/sq.ft","Ready to move","4 BHK Independent House in Arimbur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00765","Synthetic","46"
"4.5","1710","Thrissur","34.96","Keltron Nagar, Kolazhy","2.04k/sq.ft","15th Jan, 2027","4.5 BHK Independent House in Keltron Nagar, Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00766","Synthetic","46"
"3","570","Thrissur","22.2","Nedupurha","3.89k/sq.ft","1st Feb, 2027","3 BHK Independent House in Nedupurha, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00767","Synthetic","46"
"3","2800","Thrissur","147.19","Peramangalam","5.26k/sq.ft","Ready to move","3 BHK Independent House in Peramangalam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00768","Synthetic","46"
"2","1810","Thrissur","134.18","Chembukkav","7.41k/sq.ft","1st Mar, 2027","2 BHK Independent House in Chembukkav, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00769","Synthetic","46"
"5","2680","Thrissur","122.32","Meloor","4.56k/sq.ft","1st Mar, 2027","5 BHK Independent House in Meloor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00770","Synthetic","46"
"3","2910","Thrissur","205.91","Chiyyaram","7.08k/sq.ft","1st Jul, 2027","3 BHK Independent House in Chiyyaram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00771","Synthetic","46"
"3","1470","Thrissur","68.93","Nattika","4.69k/sq.ft","1st Mar, 2027","3 BHK Independent House in Nattika, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00772","Synthetic","46"
"4.5","1990","Thrissur","82.9","Mannuthy","4.17k/sq.ft","Ready to move","4.5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00773","Synthetic","46"
"2.5","2720","Thrissur","95.83","Valappad","3.52k/sq.ft","31st Mar, 2027","2.5 BHK Independent House in Valappad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00774","Synthetic","46"
"3.5","1800","Thrissur","30.72","Guruvayur","1.71k/sq.ft","1st Nov, 2026","3.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00775","Synthetic","46"
"3","2960","Thrissur","130.24","Kodungallur","4.40k/sq.ft","Ready to move","3 BHK Independent House in Kodungallur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00776","Synthetic","46"
"4.5","2800","Thrissur","74.86","Amalanagar","2.67k/sq.ft","Ready to move","4.5 BHK Independent House in Amalanagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00777","Synthetic","46"
"2.5","2130","Thrissur","96.39","Valappad","4.53k/sq.ft","1st Mar, 2027","2.5 BHK Independent House in Valappad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00778","Synthetic","46"
"3","2200","Thrissur","100.36","Pandikkavu, Viyyoor","4.56k/sq.ft","Ready to move","3 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00779","Synthetic","46"
"3.5","1880","Thrissur","79.67","Mannuthy","4.24k/sq.ft","1st Aug, 2027","3.5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00780","Synthetic","46"
"4.5","4030","Thrissur","326.93","Kaiparambu","8.11k/sq.ft","1st Sep, 2026","4.5 BHK Independent House in Kaiparambu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00781","Synthetic","47"
"2","2090","Thrissur","81.88","Chalakudy","3.92k/sq.ft","Ready to move","2 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00782","Synthetic","47"
"5","1890","Thrissur","74.36","Mannuthy","3.93k/sq.ft","1st Jun, 2027","5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00783","Synthetic","47"
"4","2010","Thrissur","81.32","Mannuthy","4.05k/sq.ft","28th Feb, 2027","4 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00784","Synthetic","47"
"4","2510","Thrissur","111.8","Pandikkavu, Viyyoor","4.45k/sq.ft","1st Aug, 2027","4 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00785","Synthetic","47"
"2","1860","Thrissur","56.08","Mukkattukara","3.01k/sq.ft","1st Dec, 2026","2 BHK Independent House in Mukkattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00786","Synthetic","47"
"3.5","2250","Thrissur","44.96","Ollur","2.00k/sq.ft","1st Oct, 2026","3.5 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00787","Synthetic","47"
"3.5","3020","Thrissur","133.3","Wadakkanchery","4.41k/sq.ft","Ready to move","3.5 BHK Independent House in Wadakkanchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00788","Synthetic","47"
"4","1350","Thrissur","62.59","Chiyyaram","4.64k/sq.ft","Ready to move","4 BHK Independent House in Chiyyaram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00789","Synthetic","47"
"3","2640","Thrissur","85.39","Puthurkkara","3.23k/sq.ft","Ready to move","3 BHK Independent House in Puthurkkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00790","Synthetic","47"
"3","1900","Thrissur","82.76","Muthuvattoor","4.36k/sq.ft","Ready to move","3 BHK Independent House in Muthuvattoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00791","Synthetic","47"
"5","3920","Thrissur","100.88","Pottore, Killannur","2.57k/sq.ft","1st Jun, 2027","5 BHK Independent House in Pottore, Killannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00792","Synthetic","47"
"3","3040","Thrissur","122.64","Pattambi","4.03k/sq.ft","1st Jul, 2027","3 BHK Independent House in Pattambi, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00793","Synthetic","47"
"3","1750","Thrissur","51.44","Varadiyam","2.94k/sq.ft","1st Nov, 2026","3 BHK Independent House in Varadiyam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00794","Synthetic","47"
